contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau LCC Romeynshof,0599::SB1841,3068 JL,1090,686,0,4,0,1,0,635,56,0,0,1,0,0,691,134,92,55,75,26,64,73,23,28,10,5,10,14,4,54,2,13,0,1,0,0,2,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Rozenburg,0599::SB1842,3181 EG,1080,155,0,0,0,0,0,139,16,0,0,0,0,0,155,43,32,18,10,4,13,4,4,3,2,0,3,7,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau 1,0599::SB1843,3011 AD,1000,139,0,0,0,1,0,118,22,0,0,1,0,0,140,28,26,4,7,4,7,12,8,3,0,0,0,15,4,17,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sophia Kinderziekenhuis,0599::SB1844,3015 CN,500,87,0,0,0,0,5,75,7,0,0,0,0,0,87,14,0,4,25,5,5,10,1,6,0,1,3,1,0,4,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1846,3077 MD,500,38,0,0,0,0,0,37,1,0,0,0,0,0,38,8,2,2,5,0,2,1,0,2,0,0,8,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1845,3045 AS,500,55,0,0,0,2,0,46,7,0,2,0,0,0,53,16,7,3,10,1,4,4,0,1,0,0,0,2,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1847,3045 AS,500,52,0,0,0,0,1,46,5,0,0,0,0,0,52,12,7,1,14,4,1,4,0,2,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1848,3045 AS,500,43,0,0,0,0,0,38,5,0,0,0,0,0,43,8,7,3,9,0,6,1,1,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1852,3077 MD,500,48,0,1,0,1,0,45,3,0,1,0,0,0,48,14,1,1,5,3,7,3,1,0,0,0,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1850,3077 MD,500,48,0,0,0,0,0,43,5,0,0,0,0,0,48,10,1,1,10,2,1,3,1,3,1,0,6,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1851,3077 MD,500,53,0,0,1,0,0,45,9,0,0,1,0,0,54,12,4,3,7,2,5,2,0,2,0,1,9,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1849,3045 AS,500,61,0,0,0,0,0,53,8,0,0,0,0,0,61,14,9,3,13,3,7,4,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0599::SB1901,3011 AD,1259,601,1,2,0,5,4,537,58,0,5,0,0,0,599,102,42,22,123,50,30,44,16,33,3,0,10,20,28,19,2,39,8,4,1,1,1,0,1,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Kip,0599::SB1902,3011 RS,1234,494,0,1,0,4,5,444,42,0,4,0,0,0,491,72,48,23,95,28,25,31,7,47,3,2,23,14,19,22,0,24,5,0,0,1,2,0,0,0,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Nieuwe Gaffel,0599::SB1903,3014 RC,1096,404,0,3,0,2,0,335,74,0,0,2,0,0,409,40,18,7,65,40,16,22,6,14,0,0,89,8,26,4,4,9,31,3,1,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erasmus MC,0599::SB1904,3015 CP,1000,80,0,0,0,0,0,73,7,0,0,0,0,0,80,5,7,4,20,9,4,2,2,3,0,1,4,2,2,4,1,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Nieuwe Nachtegaal,0599::SB1905,3082 ZE,1214,293,0,0,0,0,0,254,42,3,0,3,0,0,296,33,42,7,21,16,37,22,13,16,3,6,26,13,16,7,0,5,8,0,0,0,1,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk Langenhorst,0599::SB1906,3085 HR,1257,419,0,2,0,0,1,363,57,0,0,0,0,0,421,52,80,20,27,16,46,23,13,11,8,5,42,16,8,21,3,4,16,0,0,1,4,1,0,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Millinxparkhuis,0599::SB1907,3081 PE,1258,338,0,3,0,0,3,278,60,0,0,0,0,0,341,20,48,7,22,18,21,25,5,15,5,1,86,19,14,4,2,9,13,0,0,1,2,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huiskamer Aardgasvrij Pendrecht,0599::SB1908,3086 ED,1130,261,3,0,0,0,0,228,36,0,0,0,0,0,264,29,32,16,16,9,16,37,10,7,1,6,44,9,4,8,2,2,10,0,0,0,2,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Schiemond,0599::SB1909,3029 CL,832,209,0,2,0,3,0,174,34,0,3,0,0,0,208,15,18,1,39,21,9,12,1,8,2,1,48,8,8,2,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Pier 80,0599::SB1910,3026 TV,1140,480,0,0,0,4,1,371,104,0,4,0,0,0,476,24,17,4,49,28,23,35,11,13,1,1,194,3,19,2,0,17,36,2,0,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Westervolkshuis,0599::SB1911,3027 ER,1321,335,0,2,0,0,0,256,81,0,0,0,0,0,337,25,19,0,36,13,23,19,4,5,0,0,141,10,19,0,0,3,15,1,0,0,1,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Post West,0599::SB1912,3022 SM,1175,559,0,7,0,0,1,453,113,0,0,0,0,0,567,38,21,22,70,54,35,42,9,34,0,1,158,8,27,4,0,16,16,2,0,1,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Dam,0599::SB1913,3071 EE,1241,267,0,5,0,0,0,203,69,0,0,0,0,0,272,21,11,3,18,16,15,24,0,7,2,0,105,3,8,1,0,8,20,2,0,0,1,0,0,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Feijenoord,0599::SB1914,3072 HS,927,239,0,1,0,0,0,200,41,0,0,1,0,0,241,20,14,4,28,17,15,9,2,16,1,0,89,1,4,3,0,3,9,1,0,0,1,0,0,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk 't Steiger Katendrecht,0599::SB1915,3072 WK,1099,258,0,5,0,0,1,220,42,0,0,0,0,0,263,36,35,10,51,20,13,17,4,9,1,0,22,4,6,6,0,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Hillegersberg-Schiebroek,0599::SB1916,3054 RP,1236,789,2,1,0,2,2,707,81,0,2,0,0,0,790,177,72,40,155,44,42,61,19,38,7,6,19,25,11,42,3,20,1,0,0,1,1,1,0,1,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Hoekstee,0599::SB1917,3151 CJ,967,543,1,2,0,0,2,493,51,0,0,0,0,0,546,138,104,41,49,7,28,42,13,22,9,7,3,20,2,34,11,5,0,2,0,2,1,2,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mr. Jacques Dutilhhuis,0599::SB1918,3055 VD,797,244,0,0,0,1,1,222,22,0,0,1,0,0,245,91,26,22,36,7,9,12,4,7,1,1,3,6,2,9,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Hoogvliet,0599::SB1919,3191 VD,1090,339,0,2,0,0,0,284,57,0,0,0,0,0,341,67,70,22,24,3,44,27,3,11,9,3,11,15,3,14,3,0,4,1,0,1,0,0,0,0,1,0,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Zevensprong,0599::SB1920,3193 EL,1173,164,0,0,0,0,0,144,20,0,0,0,0,0,164,34,42,3,9,2,21,4,6,4,3,1,9,8,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Boomgaardshoek,0599::SB1921,3191 RA,1251,392,0,0,0,0,0,333,59,0,0,0,0,0,392,74,85,20,38,4,32,36,9,13,10,4,2,24,3,22,4,5,2,0,0,0,1,2,0,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie IJsselmonde,0599::SB1922,3078 AK,898,408,0,5,0,0,0,364,49,0,0,0,0,0,413,66,77,18,33,14,31,33,8,9,8,1,44,14,12,22,1,2,5,2,0,1,4,0,0,3,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Grote Hagen,0599::SB1923,3078 RC,1069,283,0,4,0,4,1,249,41,0,0,4,0,0,291,54,44,18,22,11,35,27,2,7,4,3,15,19,1,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Focus,0599::SB1924,3077 RE,1279,340,0,2,0,1,0,286,57,0,0,1,0,0,343,56,76,9,31,9,35,20,5,11,6,5,20,16,11,13,2,4,4,2,0,1,0,1,0,1,1,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Lombardijen,0599::SB1925,3076 AG,923,312,0,3,0,0,0,289,26,0,0,0,0,0,315,42,43,5,13,16,26,30,7,14,7,4,41,13,11,26,0,2,9,1,0,1,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ramlehweg,0599::SB1926,3061 JX,1047,487,0,5,0,2,1,432,57,0,2,0,0,0,490,95,42,24,99,25,16,25,3,28,3,3,50,18,11,10,4,22,6,0,0,0,0,0,2,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Nieuwe Branding,0599::SB1927,3034 CS,1413,390,1,4,0,1,1,333,62,0,0,1,0,0,396,21,60,2,32,26,32,21,4,15,2,1,123,19,9,6,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Student Hotel,0599::SB1928,3063 ER,1174,565,0,4,0,1,7,501,62,0,0,1,0,0,570,127,37,28,107,30,22,49,12,19,3,4,26,16,17,19,1,33,10,1,0,0,0,1,0,1,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk,0599::SB1929,3037 AS,1023,329,0,0,0,0,1,292,36,0,0,0,0,0,329,30,16,7,78,37,20,29,4,32,2,1,27,4,12,3,0,16,9,0,0,0,1,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Het Klooster Oude Noorden,0599::SB1930,3036 DD,1209,313,1,4,0,0,1,259,58,0,0,0,0,0,318,28,31,9,41,19,26,16,4,14,2,1,67,6,15,5,1,14,11,0,0,0,1,1,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prinsekerk,0599::SB1931,3039 LN,1188,598,0,1,0,1,2,550,48,0,0,1,0,0,600,66,20,30,128,57,31,41,12,67,2,2,26,15,27,19,1,47,1,4,1,0,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadsarchief,0599::SB1932,3032 CG,1271,234,0,4,0,0,1,220,17,0,0,0,0,0,238,25,14,5,31,25,16,21,6,15,2,1,14,10,10,7,0,18,9,2,2,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk Overschie,0599::SB1933,3043 TN,814,370,2,2,0,0,0,338,36,0,0,0,0,0,374,70,65,15,55,20,18,26,10,24,4,0,16,14,3,17,1,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Bonte Koe,0599::SB1934,3195 XR,1223,202,0,0,0,1,0,179,24,0,0,1,0,0,203,31,48,26,8,2,19,8,9,7,7,1,2,13,0,12,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Prins Alexander,0599::SB1935,3067 GC,1200,438,1,2,0,2,0,393,50,0,0,2,0,0,443,94,63,16,38,20,35,44,17,11,4,3,16,27,8,27,3,7,2,1,0,0,2,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum De Kristal,0599::SB1936,3059 XA,1225,452,0,0,0,1,0,402,51,0,0,1,0,0,453,126,65,28,57,13,33,26,8,13,3,3,9,9,10,37,1,4,3,0,0,1,0,0,0,0,2,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Rendierhof,0599::SB1937,3064 AX,1236,127,0,1,0,1,1,111,15,0,1,0,0,0,127,23,21,6,19,9,5,3,1,2,0,1,2,11,0,14,2,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Joliottoren,0599::SB1938,3069 JJ,1683,394,1,1,2,0,1,352,41,0,2,0,0,0,394,76,67,20,41,23,37,39,5,16,9,0,7,15,1,31,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Rozenburg,0599::SB1939,3181 HR,1071,321,2,2,0,0,2,291,32,0,0,0,0,0,325,73,73,22,15,7,37,19,6,9,8,1,3,19,2,13,4,5,0,0,0,0,1,2,0,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk 't Klooster,0599::SB1940,3072 EA,923,488,2,7,0,0,0,395,102,0,0,0,0,0,497,36,32,7,38,17,28,22,8,6,0,0,225,8,20,7,2,1,27,2,0,1,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau LCC Romeynshof,0599::SB1941,3068 JL,1090,744,1,4,0,4,1,685,67,0,0,4,0,0,753,121,103,51,104,20,77,66,27,32,16,8,14,27,6,50,7,7,0,0,0,2,3,0,0,0,0,1,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Rozenburg,0599::SB1942,3181 EG,1080,141,0,0,0,0,0,124,17,0,0,0,0,0,141,25,31,17,5,5,14,4,12,5,6,0,0,8,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau 1,0599::SB1943,3011 AD,500,187,0,0,0,0,0,157,30,0,0,0,0,0,187,51,33,4,25,6,13,2,5,12,2,0,7,17,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sophia Kinderziekenhuis,0599::SB1944,3015 CN,1000,182,0,2,0,0,2,150,32,0,0,0,0,0,184,33,8,6,52,14,12,12,3,8,1,0,4,5,2,4,1,12,3,0,0,0,0,0,2,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1946,3077 MD,500,53,0,0,0,0,1,45,7,0,0,0,0,0,53,14,5,1,13,1,1,1,2,3,2,1,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1945,3045 AS,500,68,0,0,0,0,0,57,11,0,0,0,0,0,68,14,4,5,6,1,1,3,0,5,0,0,15,0,1,4,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1947,3045 AS,500,60,0,1,0,0,1,55,5,0,0,0,0,0,61,9,10,3,11,6,1,3,2,1,1,0,0,5,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1948,3045 AS,500,63,0,0,0,0,0,50,13,0,0,0,0,0,63,14,10,1,14,2,1,2,0,6,0,0,8,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1952,3077 MD,500,59,0,0,0,0,0,54,5,0,0,0,0,0,59,17,6,3,6,0,7,6,1,4,0,0,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1950,3077 MD,500,76,0,0,0,0,1,67,8,0,0,0,0,0,76,16,9,2,9,6,2,3,2,3,0,1,16,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB1951,3077 MD,500,127,0,0,0,0,0,107,20,0,0,0,0,0,127,21,8,4,8,8,7,9,1,2,2,1,36,6,3,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB1949,3045 AS,500,81,0,0,0,0,0,67,14,0,0,0,0,0,81,7,11,1,9,3,10,4,1,5,0,1,17,5,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2001,3084 BA,2000,1730,1,16,0,1,,,,,1,0,,,1746,396,241,211,114,42,151,258,56,49,63,22,13,16,7,60,5,11,3,0,0,1,1,0,1,6,0,1,0,2,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2002,3084 BA,2000,814,1,1,0,4,,,,,0,4,,,820,212,116,96,46,11,63,122,27,26,17,9,7,0,0,46,6,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2003,3084 BA,2000,1902,1,4,0,4,,,,,0,4,,,1911,438,331,214,110,34,165,257,51,67,64,16,10,15,5,95,6,13,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2004,3084 BA,2000,325,0,0,0,0,,,,,0,0,,,325,60,56,43,20,5,26,49,14,15,11,5,1,3,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2005,3084 BA,2000,1349,0,7,0,2,,,,,0,2,,,1358,289,183,143,113,33,134,189,44,57,40,9,18,5,6,62,3,13,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2006,3084 BA,2000,1785,4,10,0,30,,,,,0,30,,,1829,381,221,174,147,35,182,278,64,72,60,20,14,17,8,76,4,14,5,1,0,1,1,0,0,4,0,4,1,0,1,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2007,3084 BA,2000,1841,1,6,0,10,,,,,0,10,,,1858,412,236,186,123,59,164,269,68,71,73,23,18,11,5,91,7,15,3,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2008,3084 BA,2000,1807,1,5,0,11,,,,,0,11,,,1824,381,237,201,128,44,166,260,49,67,80,22,23,15,2,105,2,12,4,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2009,3084 BA,2000,1796,1,3,10,5,,,,,0,15,,,1815,401,221,202,129,41,155,243,86,77,56,22,21,10,11,96,3,10,4,1,0,0,2,1,0,2,0,0,0,2,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2010,3084 BA,2000,1848,2,9,1,11,,,,,0,12,,,1871,386,252,215,143,37,194,274,56,55,51,16,15,9,10,94,5,18,5,0,0,1,0,0,3,4,1,2,0,2,0,0,0,0
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdam Ahoy,0599::SB2011,3084 BA,2000,1447,2,4,0,0,,,,,0,1,,,1454,304,194,177,103,36,124,198,57,66,42,10,11,13,10,76,5,10,2,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1
