contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,Partij van de Eenheid,Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Frambozenstraat,0363::SB697,1033 SX,1265,520,1,3,0,0,1,475,48,0,0,0,0,0,524,70,106,6,54,43,40,34,2,41,11,0,31,32,18,9,3,8,1,6,0,1,0,1,0,0,0,0,2,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Xplore,0363::SB698,1034XZ,1200,460,1,5,0,0,3,404,59,0,0,0,0,0,466,52,26,13,75,43,27,28,15,26,5,1,61,14,35,5,3,14,12,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket Zuidoost,0363::SB701,1102 CW,1443,1254,3,26,0,5,9,1122,158,1,0,6,0,0,1289,122,56,23,159,106,71,109,95,40,7,2,108,44,238,9,2,22,14,4,2,1,4,0,1,1,2,5,1,4,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Holendrecht,0363::SB704,1106 LP,1395,832,6,16,0,1,0,747,106,0,1,0,0,0,853,69,51,10,72,92,68,70,66,30,3,6,66,17,170,6,1,7,9,3,1,2,2,0,1,1,0,3,2,3,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Geerdinkhof,0363::SB711,1103 RP,1414,1086,2,5,0,0,0,961,132,0,0,0,0,0,1093,140,63,35,215,107,51,109,25,60,4,1,52,27,116,13,2,38,8,6,0,0,2,2,2,1,1,0,2,1,1,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Gein,0363::SB712,1107 NB,1606,1185,4,16,0,1,0,1116,88,0,1,0,0,0,1204,119,83,19,142,96,102,100,77,73,11,4,41,73,165,9,2,28,9,5,2,3,5,1,2,0,1,4,3,5,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Woudrichemstraat,0363::SB714,1107 NG,1641,658,2,3,0,2,1,586,78,0,0,2,0,0,665,75,59,12,68,54,58,63,33,42,7,3,31,43,71,11,0,11,3,4,0,1,0,3,3,0,0,2,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultureel Centrum NoLimit,0363::SB718,1103 BG,1372,735,4,17,0,1,2,664,89,0,1,0,0,0,755,51,38,15,72,62,54,57,69,31,1,1,50,37,162,4,4,13,7,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Kortvoort,0363::SB719,1104 KW,1365,507,1,12,0,0,3,439,78,0,0,0,0,0,520,42,13,6,45,38,32,34,32,17,2,1,58,22,128,5,2,7,6,4,2,0,0,1,0,1,0,2,1,6,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Groene Hub,0363::SB720,1106LP,1467,659,1,16,0,2,2,600,76,0,0,2,0,0,678,53,31,16,82,74,42,48,55,15,3,0,38,20,130,11,3,20,5,2,0,1,0,2,0,0,0,1,0,6,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Holendrechtplein,0363::SB721,1106 LP,1470,273,0,7,0,1,2,243,34,0,1,0,0,0,279,21,16,3,17,22,14,32,23,7,0,4,22,11,68,2,0,3,2,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau School Het Gein,0363::SB722,1106 ZG,1446,1058,2,3,0,0,1,923,139,0,0,0,0,0,1063,160,83,26,181,81,100,112,38,75,18,4,16,29,58,22,4,28,2,2,1,1,8,1,0,1,0,0,4,2,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Alexander Dumaslaan,0363::SB724,1102 WD,1593,1395,4,17,0,0,0,1234,183,1,0,1,0,0,1417,97,68,29,146,97,93,108,143,38,4,6,102,44,316,9,4,41,11,8,2,3,2,1,0,0,0,2,0,11,0,9,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Bonte Kraai,0363::SB732,1104 CD,1418,1289,4,26,0,0,0,1154,165,0,0,0,0,0,1319,116,53,20,168,109,49,85,133,44,5,3,112,39,271,6,3,25,21,9,1,0,1,0,3,1,0,2,1,5,3,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Matchzo,0363::SB738,1109 BR,1363,962,0,3,0,1,2,882,82,0,0,1,0,0,966,231,123,44,137,56,60,54,9,75,13,0,9,61,18,27,3,21,2,2,1,1,7,1,2,1,1,0,3,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Kantershof,0363::SB739,1104 HJ,1472,740,0,5,0,1,2,644,100,0,0,1,0,0,746,48,37,18,91,70,52,47,50,30,9,0,50,32,136,5,1,14,26,5,1,0,3,1,0,0,1,3,2,5,2,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Open Schoolgemeenschap Bijlmer,0363::SB740,1103 BE,1551,800,4,4,0,4,2,689,121,0,0,4,0,0,812,78,47,15,94,81,45,37,40,25,3,5,66,26,180,4,1,26,8,9,1,1,1,0,0,0,1,2,0,4,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal EGoli,0363::SB742,1103 AC,1473,610,1,4,0,0,1,523,91,0,0,0,0,0,615,52,17,8,81,57,38,31,48,19,2,5,72,16,120,6,1,14,16,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pathé Arena,0363::SB749,1101 DS,1505,1120,2,8,0,4,8,1057,69,0,0,4,0,0,1134,111,41,24,253,122,49,59,30,55,0,3,45,49,170,17,4,51,5,14,2,5,5,2,0,1,0,1,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Ala Kondre,0363::SB753,1104 PH,1403,519,2,8,0,0,0,457,72,0,0,0,0,0,529,45,23,5,46,38,33,42,51,18,0,2,37,15,122,6,1,13,5,4,1,1,0,0,2,1,0,1,0,7,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Mijehof,0363::SB754,1106 HW,1429,834,1,3,0,0,2,733,104,0,0,1,0,1,839,90,55,24,91,72,57,72,37,41,3,3,50,42,135,8,4,22,9,4,1,1,4,1,0,3,0,1,1,2,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBS Nellestein,0363::SB755,1108 EL,1441,1023,2,4,0,0,2,955,72,0,0,0,0,0,1029,129,64,41,149,90,73,103,34,91,5,3,22,48,71,23,7,35,5,10,1,6,0,3,0,0,1,6,1,1,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBA Bijlmerplein/Imagine IC,0363::SB756,1102 DK,1444,1032,1,9,0,0,28,905,109,0,0,0,0,0,1042,91,33,22,167,105,58,64,47,46,5,1,71,35,202,5,1,39,9,10,0,5,3,0,1,1,0,2,1,7,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Reigersbos,0363::SB757,1107 EZ,1447,755,6,8,1,0,5,682,83,0,0,1,0,0,770,87,48,19,106,79,72,66,36,33,2,1,51,24,77,8,1,21,1,4,0,2,4,3,1,4,1,0,1,3,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Reigersbos,0363::SB758,1107 EZ,1447,766,3,10,1,0,0,694,84,0,1,0,0,0,778,83,40,15,105,62,82,61,36,33,5,0,52,34,99,8,2,15,6,4,0,2,2,2,1,2,0,2,3,7,0,3,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Vreeswijkpad,0363::SB761,1106 DV,1445,180,1,0,0,0,4,156,21,0,0,0,0,0,181,14,5,2,24,18,14,13,7,9,2,0,13,12,31,1,0,3,3,1,0,1,1,0,0,1,0,1,0,2,0,1,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool Shri Laksmi,0363::SB762,1102 JR,1373,1082,0,7,1,4,5,943,146,0,0,5,0,0,1094,109,50,22,133,123,70,66,39,25,1,4,105,26,221,6,3,40,8,10,0,3,3,0,2,0,0,6,0,5,0,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Kazerne,0363::SB763,1106 AK,1521,666,1,5,0,0,0,602,70,0,0,0,0,0,672,45,37,13,101,51,47,44,26,33,6,4,29,25,171,6,1,12,4,2,1,2,2,0,0,0,0,0,1,3,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Gaasperdam,0363::SB765,1106 AW,1425,794,3,3,0,4,1,718,85,0,0,4,0,0,804,95,45,30,109,44,82,78,33,42,9,4,19,38,115,6,2,14,12,0,1,0,1,2,2,0,0,4,2,4,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ir. Lely Lyceum,0363::SB766,1106 AW,1402,654,2,12,0,0,2,595,71,0,0,0,0,0,668,60,26,10,94,44,37,53,49,39,6,3,50,27,98,4,0,24,5,3,3,2,2,0,0,2,0,2,3,6,0,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Huntum,0363::SB767,1102 JA,1689,537,4,7,0,0,0,481,67,0,0,0,0,0,548,45,20,9,49,39,28,36,56,19,4,3,40,10,136,3,1,11,7,4,0,0,1,0,1,0,0,2,0,12,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultureel Centrum NoLimit,0363::SB771,1103 BG,1339,968,7,26,0,5,1,880,125,0,0,5,0,0,1006,80,37,17,105,82,47,71,118,33,10,0,73,26,213,4,4,26,3,5,0,1,3,2,0,1,0,1,2,3,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau PHW Zaalverhuur,0363::SB772,1105 BJ,1197,209,0,0,0,0,5,195,9,0,0,0,0,0,209,24,2,6,65,25,5,7,9,13,1,0,9,7,10,5,0,13,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kerkcentrum De Nieuwe Stad,0363::SB773,1103 TR,1524,520,4,4,0,0,0,433,95,0,0,0,0,0,528,39,15,8,46,34,48,39,34,14,3,3,45,17,141,2,1,10,6,4,2,0,0,1,0,0,1,2,0,2,3,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Woudrichemstraat,0363::SB774,1107 NG,1641,675,2,4,1,4,2,609,75,0,0,5,0,0,686,85,65,12,77,47,68,58,35,36,7,1,25,31,81,7,2,16,2,9,0,0,4,0,0,1,0,2,1,3,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Vreeswijkpad,0363::SB775,1106 DV,1445,192,0,0,0,0,1,167,24,0,0,0,0,0,192,22,12,6,21,12,9,18,13,5,3,0,13,11,33,2,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kormelink,0363::SB776,1104 NP,1575,381,0,10,1,1,0,338,51,0,2,0,0,0,389,19,29,5,29,26,33,41,38,9,2,2,27,9,94,0,1,5,0,1,0,0,1,2,0,1,0,3,2,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau IamJong,0363::SB777,1102 CP,1575,669,2,8,0,0,0,596,83,0,0,0,0,0,679,51,30,8,61,53,34,46,41,26,2,1,66,25,191,2,2,7,7,2,2,0,1,3,1,0,0,4,1,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Kantershof,0363::SB778,1104 HJ,1471,695,2,6,0,1,0,594,110,0,0,1,0,0,704,61,42,10,77,57,34,47,56,28,4,3,60,32,130,9,2,13,18,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal EGoli,0363::SB779,1103 AC,1472,614,4,5,0,0,5,534,84,0,0,0,0,0,623,64,21,14,88,56,18,29,36,24,4,2,73,26,106,7,3,15,14,3,1,2,3,0,0,0,0,1,2,0,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Huntum,0363::SB780,1102 JA,1575,537,1,8,0,0,1,486,59,0,0,0,0,0,546,48,32,11,55,39,21,67,75,15,1,2,38,12,85,2,3,8,11,2,0,1,1,0,0,0,0,0,0,6,0,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau PHW Zaalverhuur,0363::SB781,1105 BJ,1213,235,2,1,0,0,6,220,12,0,0,0,0,0,238,30,7,3,58,38,5,16,5,8,0,0,10,10,16,4,1,16,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Planetarium Meeting Center Amsterdam,0363::SB782,1108JA,1575,404,1,3,0,0,2,368,38,0,0,0,0,0,408,30,24,7,90,32,22,33,8,37,1,0,14,19,41,11,3,20,2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0363::SB801,1011 PN,0,570,1,0,0,0,1,522,48,0,0,0,0,0,571,63,30,15,100,53,51,100,5,54,3,3,7,19,15,8,1,28,3,2,0,2,0,0,3,0,1,0,0,0,0,1,1,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Claverhuis,0363::SB802,1016 TX,0,662,1,0,1,0,1,623,40,0,0,1,0,0,664,78,38,22,150,59,57,90,7,70,2,1,1,21,9,9,0,42,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kerk De Duif,0363::SB803,1017 LD,0,654,1,2,0,0,4,599,54,0,0,0,0,0,657,126,21,28,169,55,25,86,5,54,2,0,1,12,7,6,0,52,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Beurs van Berlage,0363::SB804,1012 SJ,0,307,1,0,0,0,1,284,23,0,0,0,0,0,308,34,13,7,78,36,23,41,2,34,1,0,5,5,6,3,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Roode Bioscoop,0363::SB805,1013 HP,0,817,2,2,0,2,3,767,53,0,0,2,0,0,823,90,48,14,158,74,77,141,8,103,2,0,1,6,20,13,2,44,0,4,2,0,4,1,2,0,0,0,0,0,2,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oosterkerk,0363::SB806,1018 LS,0,699,1,2,2,0,5,644,51,0,2,0,0,0,700,48,43,16,121,97,93,127,4,63,4,0,4,7,18,7,0,44,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Room Mate Aitana,0363::SB807,1013 MM,0,198,0,0,0,0,0,185,14,1,0,1,0,0,199,31,4,6,53,16,15,36,2,10,0,0,2,2,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB808,1066 ER,0,230,0,0,0,0,0,204,26,0,0,0,0,0,230,61,21,11,33,12,13,13,9,11,6,0,7,8,2,11,2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Calandhal,0363::SB810,1068 RR,0,322,0,5,0,0,1,291,35,0,0,0,0,0,327,61,42,13,37,10,38,44,3,18,4,0,14,9,5,7,0,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB811,1069GE,0,284,0,2,0,0,1,257,28,0,0,0,0,0,286,42,47,9,39,14,33,32,4,8,3,0,16,13,7,7,0,4,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Regenbooggemeente,0363::SB812,1065 GJ,0,312,0,0,0,0,0,307,1,0,4,0,0,0,308,45,31,19,31,18,24,55,12,17,7,0,20,7,6,9,0,6,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Jan de Louter,0363::SB813,1063ME,0,338,1,2,0,0,1,306,34,0,0,0,0,0,341,42,46,17,34,15,33,32,6,18,11,4,43,5,9,9,1,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Culturele Stichting Konya,0363::SB814,1067 CE,0,276,0,0,0,0,0,242,34,0,0,0,0,0,276,31,41,7,16,14,23,22,1,16,5,1,78,7,4,3,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CVZ Slotervaart,0363::SB815,1066 EC,0,327,0,0,0,0,1,290,36,0,0,0,0,0,327,57,40,19,48,19,18,52,3,19,1,0,8,1,8,14,0,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsdeelkantoor Amsterdam-Noord,0363::SB816,1025XL,0,499,1,2,0,0,2,441,59,0,0,0,0,0,502,77,53,21,59,28,44,84,7,30,7,0,28,5,11,13,0,18,3,3,0,1,0,1,1,1,0,0,1,1,1,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Schellingwoude,0363::SB817,1023NV,0,133,0,1,0,0,0,129,5,0,0,0,0,0,134,26,6,6,33,8,9,17,1,14,0,0,3,3,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Protestantse Gemeente Nieuwendam,0363::SB818,1023BH,0,291,0,1,0,0,0,270,22,0,0,0,0,0,292,45,47,18,32,14,38,36,11,20,3,0,3,0,7,4,0,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk,0363::SB819,1034CR,0,428,1,3,0,0,0,433,0,1,0,1,0,0,433,64,55,18,34,28,49,52,8,19,8,1,34,16,17,14,1,3,1,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal de IJsbreker,0363::SB820,1031HT,0,190,0,0,0,0,3,171,16,0,0,0,0,0,190,16,15,8,35,22,12,23,2,16,0,0,12,3,13,4,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Zonnehuis,0363::SB821,1033EJ,0,468,0,2,0,9,2,428,52,3,0,12,0,0,482,65,102,13,27,28,67,58,6,31,3,0,10,7,20,12,2,8,1,2,0,0,1,1,0,2,0,0,0,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verenigingsgebouw Batavia,0363::SB822,1095 KS,0,268,0,1,0,0,0,238,31,0,0,0,0,0,269,27,10,3,33,40,20,39,1,23,2,0,30,4,14,0,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Grand Café Genieten,0363::SB823,1093 NG,0,683,0,3,0,1,1,564,122,0,0,1,0,0,687,45,32,21,112,88,59,135,7,66,1,0,30,9,22,10,0,42,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal J.F. van Hengelstraat,0363::SB824,1019 DC,0,454,0,0,0,0,3,420,31,0,0,0,0,0,454,47,19,6,124,51,23,86,5,47,0,0,3,3,8,1,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Metis Montessori Lyceum,0363::SB825,1091 HV,0,373,1,0,0,1,1,346,28,0,0,1,0,0,375,34,15,5,65,53,37,48,8,38,0,1,10,5,21,2,2,23,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningskerk,0363::SB826,1097 EP,0,384,2,1,7,0,3,366,25,0,0,7,0,0,394,58,28,17,64,36,32,62,10,23,2,1,6,9,13,5,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal CVT,0363::SB827,1087 EJ,0,308,0,1,0,0,3,278,28,0,0,0,0,0,309,34,24,16,55,23,19,46,4,23,1,1,11,2,16,10,1,13,1,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportgebouw Zeeburgereiland,0363::SB828,1095 MK,0,115,0,0,0,0,1,108,6,0,0,0,0,0,115,12,5,3,31,13,10,11,3,6,0,0,0,2,6,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A.K.C. Blauw-Wit,0363::SB829,1056 EP,0,113,0,1,0,0,0,106,8,0,0,0,0,0,114,14,10,6,22,12,10,12,0,5,1,0,4,2,1,1,1,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A.K.C. Blauw-Wit,0363::SB830,1056 EP,0,157,0,0,0,0,0,148,9,0,0,0,0,0,157,21,16,1,23,12,19,13,1,16,2,0,3,0,10,4,1,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Hogendorphal,0363::SB831,1051 CE,0,164,0,0,0,0,1,148,15,0,0,0,0,0,164,9,6,2,29,23,15,29,3,22,0,0,1,3,10,2,0,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
