contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),VVD,GROENLINKS,Democraten 66 (D66),SP (Socialistische Partij),RED AMSTERDAM,CDA,Partij voor de Dieren,TROTS,10,Piratenpartij,De Groenen,Ouderen Partij Amsterdam (OPA),Amsterdam Sociaal,ChristenUnie,LEEFBAAR AMSTERDAM,De Republikeinse Politieke Partij,Partij Voor Vrije Amsterdammers (PVVA),Radicale Oppositie Beweging (R.O.B.),Nieuwe Amsterdamse Toekomst (NAT),OMA Amsterdam,Multicultureel Plus Partij (M+),Basis Inkomen Partij (BIP),Visie Op Amsterdam (Lijst Ina Brouwer),Partij van de Eenheid,Partij van de Ouderen (P.v.d.O.),Libertarische Partij (LP)
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Het Antoniushuis,0363::SB625,,1130,334,6,1,0,0,0,311,32,0,0,9,0,0,0,343,73,29,25,66,51,4,14,10,2,0,3,0,12,4,7,4,0,10,0,0,1,1,0,1,1,16,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Altra College Noord,0363::SB626,,1126,466,3,1,0,3,0,445,28,0,0,0,3,0,0,473,67,31,44,82,78,7,17,24,1,0,8,4,15,2,11,14,0,27,3,0,1,1,0,0,0,29,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Gebouw,0363::SB627,,1140,362,5,3,0,0,0,342,30,0,0,0,2,2,0,372,47,19,16,50,67,2,12,11,5,0,3,3,23,1,1,8,0,33,1,2,2,1,0,1,0,53,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Kringloopbedrijf De Lokatie,0363::SB628,,1020,480,10,8,0,0,0,459,39,0,0,0,0,0,0,498,87,15,61,84,86,8,4,25,4,0,11,10,4,2,11,6,0,16,3,1,6,6,4,3,6,13,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum De Valk,0363::SB629,,1188,459,4,2,0,1,0,430,36,0,0,0,1,0,0,466,94,24,67,72,93,4,12,11,1,1,12,3,6,2,10,5,0,10,2,1,2,2,1,0,3,21,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS Oranje Nassauschool,0363::SB630,,1059,456,10,2,0,0,0,424,43,0,0,0,0,0,0,467,88,19,58,81,76,6,2,20,8,0,15,2,17,3,4,8,0,11,0,2,0,2,1,1,7,25,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Speeltuinvereniging Bloemenkwartier,0363::SB631,,1097,401,8,2,0,0,0,385,26,0,0,0,0,0,0,411,77,12,51,67,77,5,9,18,2,0,7,1,15,0,8,3,0,10,0,1,0,2,2,0,6,24,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Huis van Wijk,0363::SB632,,1037,598,13,6,0,3,0,567,53,0,0,0,3,0,0,620,126,64,52,104,90,7,19,13,8,1,12,3,19,0,15,4,0,19,0,2,0,5,0,0,19,16,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Boven IJ Ziekenhuis,0363::SB633,,715,615,8,1,0,0,0,564,60,0,0,0,0,0,0,624,149,54,60,96,84,8,36,7,4,1,9,2,15,4,16,7,0,13,1,1,0,1,0,1,1,45,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Bonkelaar,0363::SB634,,1354,360,1,1,0,1,0,336,27,0,0,0,1,0,0,363,73,42,20,65,56,3,8,7,8,0,7,2,7,0,8,11,0,18,0,1,1,0,0,0,4,16,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Eduard Douwes Dekkerhuis,0363::SB635,,1200,534,11,0,0,2,0,475,72,0,0,0,2,0,0,547,104,45,42,84,84,9,23,16,4,0,9,3,8,0,23,13,1,11,0,2,2,8,0,2,8,33,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Kadoeler Breek,0363::SB636,,1130,482,1,6,0,0,0,450,39,0,0,0,0,0,0,489,90,30,28,60,111,4,12,18,4,0,3,4,13,2,19,4,1,12,0,3,1,5,2,2,6,48,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Senioren-flat de Wasknijper,0363::SB637,,1180,668,8,2,0,0,0,608,70,0,0,0,0,0,0,678,127,68,70,199,69,6,25,13,0,0,8,1,9,0,9,5,0,11,0,0,0,11,0,2,5,28,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Vier Windstreken,0363::SB638,,1097,481,3,3,0,0,0,424,52,0,0,11,0,11,0,476,109,17,19,69,86,10,7,9,3,0,6,0,19,3,16,8,1,24,0,1,2,14,1,0,25,32,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Vier Windstreken,0363::SB639,,1158,355,2,2,0,0,0,315,45,0,1,0,1,0,0,360,92,16,14,45,57,3,8,8,3,1,3,12,0,0,14,9,0,19,1,1,0,12,0,1,11,25,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Openbare Bibliotheek Amsterdam,0363::SB640,,1167,671,10,7,2,0,0,645,45,0,0,0,0,0,0,690,121,52,43,107,100,13,33,27,11,0,5,2,24,2,28,10,0,21,0,3,4,6,3,0,13,41,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Botteloef,0363::SB641,,1062,467,11,6,0,0,0,435,49,0,0,0,0,0,0,484,110,24,12,55,96,7,16,8,6,0,3,2,15,3,17,13,0,12,0,0,1,31,0,1,8,26,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Werf,0363::SB642,,1154,446,3,2,0,1,0,419,33,0,0,1,0,0,0,452,77,31,28,50,83,2,13,16,9,0,3,3,18,1,9,9,0,18,0,6,4,3,2,0,2,55,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Werf,0363::SB643,,1126,387,7,3,0,0,0,355,42,0,0,0,0,0,0,397,82,22,21,69,59,9,12,14,5,0,4,1,10,2,7,12,0,13,1,9,0,3,0,0,6,26,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau SBO De Zeppelin,0363::SB644,,1205,458,7,0,0,0,0,430,35,0,0,0,0,0,0,465,67,30,41,96,93,6,9,10,4,0,14,3,14,2,4,3,0,20,0,3,1,5,1,2,3,27,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Orion College Amsterdam,0363::SB645,,729,313,2,1,0,0,0,289,28,0,0,0,1,0,0,317,51,19,30,73,60,7,12,4,6,0,3,0,10,1,6,6,0,3,0,0,0,0,0,2,1,18,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Orion College Amsterdam,0363::SB646,,753,209,0,1,0,0,0,189,21,0,0,0,0,1,0,210,28,18,22,47,36,3,5,6,4,0,2,1,1,2,1,2,0,9,3,2,0,3,0,2,1,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau EYE,0363::SB647,,0,104,0,0,0,0,0,97,7,0,0,0,0,0,0,104,15,4,21,31,15,2,0,3,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Bethelkerk,0363::SB648,,1278,565,14,4,0,0,0,526,59,0,0,0,2,0,2,585,89,40,30,68,96,14,22,23,5,0,17,3,19,2,15,25,0,35,1,0,2,2,0,2,2,53,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Twiskehuis,0363::SB649,,1351,568,6,5,0,0,0,533,47,0,0,0,1,0,0,580,71,38,20,60,123,4,31,26,16,0,8,5,21,2,7,23,1,34,0,0,1,2,1,1,3,68,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum De Evenaar,0363::SB650,,1239,359,1,4,0,0,0,333,31,0,0,0,0,0,0,364,55,18,27,46,64,3,16,9,13,0,7,3,15,6,3,14,0,26,1,2,0,1,0,0,1,26,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS Twiskeschool,0363::SB651,,1188,596,8,3,0,0,0,545,62,0,0,0,0,0,0,607,93,97,58,116,73,5,23,19,4,0,10,6,13,1,16,11,0,16,0,4,0,0,1,1,3,24,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS Twiskeschool,0363::SB652,,1165,570,8,6,0,0,0,537,47,0,0,0,0,0,0,584,80,79,56,125,81,7,14,21,6,0,8,5,5,0,6,11,1,19,1,4,0,0,2,0,0,37,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Kindercentrum De Morgenstond,0363::SB653,,711,279,3,2,0,5,0,255,24,0,0,5,0,0,0,279,64,29,26,47,23,6,14,6,1,0,4,1,6,0,9,3,1,9,0,1,2,4,0,0,4,19,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Krijtmolen,0363::SB654,,1288,699,8,4,0,0,0,641,70,0,0,0,0,0,0,711,139,63,47,122,114,11,29,21,7,0,11,7,17,0,18,15,0,20,1,2,1,8,2,1,9,32,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Vijfsterren,0363::SB655,,1198,594,0,1,0,0,0,520,76,0,1,0,1,0,0,596,135,73,39,113,54,3,38,4,2,1,9,1,6,1,24,11,0,12,1,1,5,16,1,0,20,22,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool de Satelliet,0363::SB656,,888,471,3,1,0,0,0,438,36,0,0,0,0,0,0,474,80,28,37,80,77,8,13,16,8,0,4,1,6,2,19,8,0,39,1,6,4,0,1,0,1,31,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Dorpshuis de Beke,0363::SB657,,865,555,1,1,0,0,0,486,71,0,0,0,0,0,0,557,75,99,57,144,43,6,57,13,3,0,13,6,2,0,16,2,0,5,0,0,1,0,0,3,0,10,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool Cosmicus Impuls,0363::SB658,,864,268,0,3,0,0,0,253,18,0,0,0,0,0,0,271,70,9,26,51,42,3,5,4,1,0,6,4,9,0,9,5,0,3,0,0,2,8,2,0,2,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wijksteunpunt Wonen Noord,0363::SB659,,1226,484,9,8,0,0,0,455,46,0,0,0,0,0,0,501,134,44,25,74,69,1,25,13,3,0,3,0,12,0,12,4,1,14,0,0,1,16,0,1,10,22,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Het Anker,0363::SB660,,1088,509,5,2,0,4,0,477,43,0,0,4,0,0,0,520,87,13,46,75,76,7,7,17,7,0,11,4,16,7,17,16,0,32,1,1,1,11,5,0,4,45,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS Dorus Rijkersschool,0363::SB661,,1150,367,7,6,0,0,0,355,25,0,0,0,0,0,0,380,104,20,16,70,54,3,11,7,3,0,7,1,10,0,15,4,0,8,0,0,1,4,0,5,13,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Rank,0363::SB662,,1169,444,2,3,0,2,0,406,45,0,0,0,2,0,0,451,59,43,36,94,58,3,15,18,2,0,11,2,12,0,7,8,0,41,1,0,0,5,0,2,5,22,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Gebouw het Twiske,0363::SB663,,1212,489,5,3,0,1,0,448,48,0,0,1,0,0,0,496,79,49,28,72,87,13,15,12,10,0,9,2,15,0,7,12,0,20,0,2,6,8,3,0,0,40,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor,0363::SB701,,1158,551,13,8,5,0,0,522,55,0,0,0,5,0,0,577,177,40,51,95,62,5,5,10,1,0,6,0,3,2,67,3,1,1,4,1,1,2,2,1,1,7,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor,0363::SB702,,1129,510,25,8,0,0,0,485,58,0,0,0,0,0,0,543,191,25,50,76,60,4,5,10,4,1,2,0,3,1,53,1,0,4,0,6,0,0,1,0,6,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool Klaverblad,0363::SB703,,1112,214,3,2,0,1,0,192,27,0,0,1,0,0,0,219,64,15,28,40,14,2,6,8,1,0,2,1,0,0,13,1,0,3,1,6,1,1,0,1,0,5,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Verpleeghuis Gaasperdam,0363::SB704,,912,284,3,3,2,0,0,268,20,0,0,2,0,0,0,288,63,20,23,59,31,2,17,10,2,0,5,2,16,0,16,4,0,3,1,1,2,0,2,0,0,5,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Verpleeghuis Gaasperdam,0363::SB705,,929,292,6,1,0,1,0,280,20,0,0,0,1,0,0,300,75,16,25,48,43,4,8,5,0,0,8,0,10,1,22,2,1,5,1,3,1,1,2,0,1,9,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wooncentrum De Venser,0363::SB706,,1091,284,6,2,0,0,0,273,19,0,0,0,0,0,0,292,107,15,29,30,35,4,5,3,1,1,1,0,8,3,16,0,0,6,1,0,0,1,0,1,2,14,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wooncentrum De Venser,0363::SB707,,1062,278,2,5,0,0,0,256,29,0,0,0,0,0,0,285,91,10,24,38,41,3,7,3,2,0,7,0,2,3,25,3,0,3,1,0,1,4,1,0,0,8,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wooncentrum De Drecht,0363::SB708,,932,351,2,7,0,1,0,334,27,0,0,0,1,0,0,361,106,12,41,27,47,7,13,10,3,0,5,2,7,1,31,10,0,3,0,3,0,0,1,0,0,22,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wooncentrum De Drecht,0363::SB709,,1067,329,12,2,0,0,0,315,28,0,0,0,0,0,0,343,126,11,20,32,36,6,11,8,0,1,1,0,7,0,39,3,1,5,4,0,1,0,1,1,1,14,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Verzorgingshuis Eben Haezer,0363::SB710,,1204,431,9,8,0,18,0,452,36,3,19,0,40,0,0,488,96,28,36,59,62,6,28,11,0,0,3,0,9,2,46,3,1,13,1,2,1,2,2,1,4,15,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Verzorgingshuis Eben Haezer,0363::SB711,,1174,425,5,1,0,0,0,393,36,0,0,1,0,1,0,429,117,22,38,62,60,6,12,22,0,0,5,1,4,0,34,7,1,10,0,2,0,0,1,3,1,15,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Rozemarn,0363::SB712,,1209,288,10,10,0,0,0,280,28,0,0,0,0,0,0,308,109,13,31,18,28,5,6,1,0,0,4,0,2,0,53,1,0,4,0,0,0,3,3,1,2,4,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Rozemarn,0363::SB713,,1201,317,8,5,0,0,0,301,30,0,0,0,1,0,1,331,83,17,43,47,27,6,8,4,1,0,7,0,0,0,61,1,1,1,0,7,0,0,1,0,1,1,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Ster,0363::SB714,,887,246,1,0,0,0,0,209,34,0,0,4,0,0,0,243,70,7,20,25,38,2,6,5,1,0,5,1,8,3,23,3,0,10,1,2,0,1,0,0,0,11,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Ster,0363::SB715,,864,244,2,1,0,0,0,222,25,0,0,0,0,0,0,247,68,15,30,27,30,1,6,10,0,0,6,1,8,2,16,2,0,9,1,1,0,0,0,1,1,9,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Tamboerijn,0363::SB716,,1056,533,18,2,0,0,0,500,51,0,0,0,2,0,0,551,129,31,55,80,78,14,24,20,3,2,8,2,11,2,33,4,0,12,1,0,0,1,0,1,1,18,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Tamboerijn,0363::SB717,,1119,509,9,2,0,0,0,468,50,0,0,2,0,0,0,518,125,31,47,77,77,5,16,19,1,1,8,2,15,1,40,6,1,17,0,0,2,0,1,0,0,16,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Jongerencentrum No Limit,0363::SB718,,855,299,11,6,0,0,0,295,22,0,0,0,1,0,0,317,90,10,37,37,23,4,11,3,1,0,3,0,5,2,51,0,0,7,1,1,0,2,0,0,8,1,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Brink,0363::SB719,,1028,498,5,0,0,0,0,446,57,0,0,0,0,0,0,503,122,38,37,109,72,6,25,5,2,0,6,0,15,1,23,7,1,11,0,0,2,0,0,1,0,14,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Portocabin naast Station Amsterdam,0363::SB720,,0,315,7,3,0,0,0,307,18,0,0,0,0,0,0,325,48,41,38,104,26,4,7,3,0,0,7,0,2,0,20,0,0,5,2,3,0,1,0,1,0,3,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Holendrechtschool,0363::SB721,,1057,263,9,2,0,1,0,238,35,0,0,1,0,0,0,273,87,12,24,20,27,3,6,9,1,0,2,0,6,1,44,2,0,5,0,0,1,2,1,0,0,10,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School Het Gein,0363::SB722,,930,500,7,3,0,0,0,455,50,0,0,5,0,0,0,505,89,54,32,113,72,8,24,25,2,0,9,0,10,1,23,3,1,21,0,2,3,0,0,1,0,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School Het Gein,0363::SB723,,924,492,4,6,0,0,0,440,62,0,0,0,0,0,0,502,89,69,39,114,61,13,12,10,1,1,11,0,5,1,13,6,0,26,0,0,1,1,0,1,2,15,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool De Schakel,0363::SB724,,1107,361,3,11,0,0,0,347,33,0,0,0,0,0,0,380,112,16,30,52,43,0,11,8,1,0,6,0,4,0,52,4,0,5,1,3,0,0,0,0,2,8,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool De Schakel,0363::SB725,,1104,342,4,3,0,0,0,310,39,0,0,0,0,0,0,349,115,13,43,38,29,1,3,16,1,0,3,0,0,1,52,4,1,6,0,2,0,2,1,0,2,8,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Regenboog,0363::SB726,,1182,567,7,2,1,0,0,513,64,0,0,0,1,0,0,577,114,38,56,115,98,7,14,16,3,1,9,2,12,0,24,13,0,16,0,3,1,4,0,2,3,15,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Academisch Medisch Centrum (AMC),0363::SB727,,0,371,1,3,0,0,0,360,14,0,1,1,0,0,0,374,67,41,26,153,25,1,14,4,0,0,6,0,6,1,14,1,0,5,1,4,0,0,0,0,1,1,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Serviceflat Koornhorst,0363::SB728,,973,300,14,3,0,0,0,297,21,0,1,0,1,0,0,318,92,10,31,35,29,2,9,8,1,0,1,0,8,0,44,0,0,5,0,0,1,1,0,1,2,20,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woongroep Surinaamse Ouderen,0363::SB729,,882,305,4,1,0,0,0,271,39,0,0,0,0,0,0,310,79,21,28,59,53,2,7,3,1,0,2,0,4,0,17,1,0,5,0,3,4,0,0,1,0,12,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woongroep Surinaamse Ouderen,0363::SB730,,908,267,4,2,0,0,0,241,32,0,0,0,0,0,0,273,67,18,24,39,44,6,4,7,1,0,2,0,5,0,31,2,0,7,1,0,2,0,0,0,0,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Cultureel Educatief Centrum,0363::SB731,,1143,613,23,14,0,0,0,559,91,0,0,0,0,0,0,650,214,22,69,72,62,5,8,14,1,1,12,2,0,1,96,4,2,7,0,1,3,0,3,0,0,7,7
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum De Bonte Kraai,0363::SB732,,1132,397,2,4,0,0,0,364,39,0,0,0,0,0,0,403,142,22,27,57,32,3,9,6,0,0,6,2,0,1,63,3,2,5,0,0,0,7,3,0,0,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Serviceflat Garstkamp,0363::SB733,,1132,460,5,4,1,0,0,440,30,0,0,0,1,0,0,470,76,54,44,95,66,4,18,20,2,0,4,1,15,1,18,2,0,9,2,2,0,0,1,0,1,25,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Serviceflat Garstkamp,0363::SB734,,1058,400,2,5,0,1,0,363,45,0,0,0,1,0,0,408,79,51,27,94,59,6,17,12,1,1,3,0,7,2,14,1,0,5,0,1,0,0,1,0,2,14,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Evean Henriette Roland Holst,0363::SB735,,1021,296,13,3,0,0,0,268,44,0,0,0,0,0,0,312,81,8,37,24,45,3,11,11,1,0,1,0,13,0,36,2,0,7,0,1,1,1,1,0,1,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Evean Henriette Roland Holst,0363::SB736,,1024,363,7,1,0,1,0,339,33,0,0,1,0,0,0,372,111,21,30,41,41,2,18,10,1,0,1,0,6,0,56,6,0,4,0,0,2,1,3,1,3,5,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woon- en zorgcentrum Nellestein,0363::SB737,,1118,533,12,2,0,0,0,520,27,0,0,0,0,0,0,547,93,54,43,126,78,4,26,20,1,0,13,2,13,0,17,6,1,13,3,0,1,0,0,3,3,13,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stichting Dorpsraad Driemond,0363::SB738,,1207,609,0,0,0,0,0,566,45,0,2,0,2,0,0,611,60,113,42,158,56,5,39,24,2,1,6,1,12,2,11,11,0,37,0,1,3,0,1,1,4,18,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Bijlmerdrieschool,0363::SB739,,1009,378,5,9,0,0,0,332,60,0,0,0,0,0,0,392,137,22,42,58,40,4,10,7,0,0,1,1,2,0,33,3,0,9,0,3,1,1,1,1,0,0,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Open Schoolgemeenschap Bijlmer,0363::SB740,,1117,288,3,0,0,0,0,250,41,0,0,0,0,0,0,291,82,14,43,44,27,3,7,5,0,0,3,1,2,3,25,2,1,4,1,2,1,1,0,0,6,10,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Open Schoolgemeenschap Bijlmer,0363::SB741,,1100,289,10,4,0,0,0,273,30,0,0,0,0,0,0,303,96,19,28,37,32,0,10,7,1,0,7,0,2,2,28,0,0,5,0,1,0,2,0,1,6,5,0
